uid,domainID,siteID,namedLocation,pointNumber,collectDate,eventID,sampleID,sampleCode,sampleCondition,herbariumSampleID,herbariumSampleCode,herbariumSampleCondition,expertIdentificationRequired,aquaticPlantType,growthForm,taxonID,scientificName,morphospeciesID,morphospeciesIDRemarks,phylum,division,class,order,family,genus,section,specificEpithet,infraspecificEpithet,variety,form,scientificNameAuthorship,identificationQualifier,identificationReferences,taxonRank,remarks,identifiedBy,identifiedDate,identificationHistoryID,dataQF,publicationDate,release
896fc5c0-8209-46c0-8a97-86dd33ee58ad,D17,TECR,TECR.AOS.aquatic.plant.transect.04,3,2019-09-23T20:50:00Z,TECR.20190923,TECR.20190923.AP1.T04,NA,NA,NA,NA,NA,N,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,Sull. & Lesq.,NA,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
96ae646a-e954-4e9c-bbb7-f126f4ec4de0,D17,TECR,TECR.AOS.aquatic.plant.transect.04,4,2019-09-23T20:50:00Z,TECR.20190923,TECR.20190923.AP2.T04,NA,NA,NA,NA,NA,N,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,Sull. & Lesq.,NA,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
d0e585af-cf93-4d7f-96e7-1514a9e6af70,D17,TECR,TECR.AOS.aquatic.plant.transect.04,7,2019-09-23T20:50:00Z,TECR.20190923,TECR.20190923.AP6.T04,NA,NA,NA,NA,NA,N,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,(L.) Corda,NA,"Doyle, W. T. and Stotler, R. E. 2006. Contributions toward a Bryoflora of California III. Keys and Annotated Species Catalogue for Liverworts and Hornworts. Madrono 53 (2) 89-197.",species,NA,"David Kofranek Botany, LLC",2020-05-15T19:00:00Z,12116a30-5804-4f5c-a8fd-baea385640ed,NA,20260113T222757Z,RELEASE-2026
a52d71e9-d121-4c21-832a-bde2182065b0,D17,TECR,TECR.AOS.aquatic.plant.transect.04,5,2019-09-23T20:50:00Z,TECR.20190923,TECR.20190923.AP3.T04,NA,NA,NA,NA,NA,N,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,Sull. & Lesq.,NA,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
aa2f9daa-6573-43c9-8249-aef8ca99dbc1,D17,TECR,TECR.AOS.aquatic.plant.transect.04,10,2019-09-23T20:50:00Z,TECR.20190923,TECR.20190923.AP10.T04,NA,NA,NA,NA,NA,N,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,(L.) Dumort.,cf. genus,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
d5310d3b-21f8-49b6-b5a7-3de523d3ebcc,D17,TECR,TECR.AOS.aquatic.plant.transect.04,12,2019-09-23T20:50:00Z,TECR.20190923,TECR.20190923.AP12.T04,NA,NA,NA,NA,NA,N,plant,emergent,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,(L.) Corda,NA,"Doyle, W. T. and Stotler, R. E. 2006. Contributions toward a Bryoflora of California III. Keys and Annotated Species Catalogue for Liverworts and Hornworts. Madrono 53 (2) 89-197.",species,NA,"David Kofranek Botany, LLC",2020-05-15T19:00:00Z,3669df4c-a2d6-4e20-ab4a-6b220b276938,NA,20260113T222757Z,RELEASE-2026
67df959b-55d8-4c2d-8e89-f611794dd2f5,D17,TECR,TECR.AOS.aquatic.plant.transect.04,9,2019-09-23T20:50:00Z,TECR.20190923,TECR.20190923.AP9.T04,NA,NA,NA,NA,NA,N,plant,emergent,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,(L.) Dumort.,cf. genus,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
e2f86580-5340-4503-a26f-c7b40c966de8,D17,TECR,TECR.AOS.aquatic.plant.transect.05,11,2019-09-23T21:28:00Z,TECR.20190923,TECR.20190923.AP1.T05,NA,NA,NA,NA,NA,N,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,Sull. & Lesq.,NA,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
91125ea2-ea48-43d9-a067-f2517ebaf024,D17,TECR,TECR.AOS.aquatic.plant.transect.06,13,2019-09-23T21:44:00Z,TECR.20190923,TECR.20190923.AP12.T06,NA,NA,NA,NA,NA,N,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,(L.) Dumort.,cf. genus,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
7a71b107-724b-4eff-9cdd-0cb47c545b5d,D17,TECR,TECR.AOS.aquatic.plant.transect.06,14,2019-09-23T21:44:00Z,TECR.20190923,TECR.20190923.AP13.T06,NA,NA,NA,NA,NA,N,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,(L.) Dumort.,cf. genus,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
356771a3-2a9c-4396-9a52-0f6a46cdec0e,D17,TECR,TECR.AOS.aquatic.plant.transect.06,2,2019-09-23T21:44:00Z,TECR.20190923,TECR.20190923.AP2.T06,NA,NA,NA,NA,NA,N,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,Sull. & Lesq.,NA,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
191ee8b5-c958-43e3-a481-52777a0c0007,D17,TECR,TECR.AOS.aquatic.plant.transect.06,5,2019-09-23T21:44:00Z,TECR.20190923,TECR.20190923.AP6.T06,NA,NA,NA,NA,NA,N,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,Sull. & Lesq.,NA,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
8e4e9e9e-cf15-4980-94c9-6a7987d401fa,D17,TECR,TECR.AOS.aquatic.plant.transect.06,20,2019-09-23T21:44:00Z,TECR.20190923,TECR.20190923.AP18.T06,NA,NA,NA,NA,NA,N,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,(L.) Dumort.,cf. genus,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
88439b93-23ba-42d7-8baa-69f37e9f30df,D17,TECR,TECR.AOS.aquatic.plant.transect.06,17,2019-09-23T21:44:00Z,TECR.20190923,TECR.20190923.AP15.T06,NA,NA,NA,NA,NA,N,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,(L.) Dumort.,cf. genus,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
3e3f6c97-d557-414d-9921-588996d61964,D17,TECR,TECR.AOS.aquatic.plant.transect.06,11,2019-09-23T21:44:00Z,TECR.20190923,TECR.20190923.AP11.T06,NA,NA,NA,NA,NA,N,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,Sull. & Lesq.,NA,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
1dc8f2e2-83c5-4c09-b808-f5d4baa85f50,D17,TECR,TECR.AOS.aquatic.plant.transect.06,1,2019-09-23T21:44:00Z,TECR.20190923,TECR.20190923.AP1.T06,NA,NA,NA,NA,NA,N,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,Sull. & Lesq.,NA,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
7165c702-ded9-4730-88c3-a296d9fba281,D17,TECR,TECR.AOS.aquatic.plant.transect.06,10,2019-09-23T21:44:00Z,TECR.20190923,TECR.20190923.AP10.T06,NA,NA,NA,NA,NA,N,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,(L.) Dumort.,cf. genus,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
afd9e6a1-5d9e-46f7-9ac8-8a7277a193c3,D17,TECR,TECR.AOS.aquatic.plant.transect.06,18,2019-09-23T21:44:00Z,TECR.20190923,TECR.20190923.AP16.T06,NA,NA,NA,NA,NA,N,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,(L.) Dumort.,cf. genus,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
1c2ad850-2714-41cc-b90c-fc2d3c33b73a,D17,TECR,TECR.AOS.aquatic.plant.transect.06,8,2019-09-23T21:44:00Z,TECR.20190923,TECR.20190923.AP9.T06,NA,NA,NA,NA,NA,N,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,(L.) Dumort.,cf. genus,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
4348ad51-f20b-4fd2-9f6b-4927c674cde6,D17,TECR,TECR.AOS.aquatic.plant.transect.06,7,2019-09-23T21:44:00Z,TECR.20190923,TECR.20190923.AP8.T06,NA,NA,NA,NA,NA,N,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,Sull. & Lesq.,NA,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
a0f405e8-44a9-4a0f-9a07-9a4935c717f8,D17,TECR,TECR.AOS.aquatic.plant.transect.06,6,2019-09-23T21:44:00Z,TECR.20190923,TECR.20190923.AP7.T06,NA,NA,NA,NA,NA,N,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,Sull. & Lesq.,NA,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
081e6eed-59db-4c65-aded-a21f7de8588e,D17,TECR,TECR.AOS.aquatic.plant.transect.06,3,2019-09-23T21:44:00Z,TECR.20190923,TECR.20190923.AP3.T06,NA,NA,NA,NA,NA,N,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,Sull. & Lesq.,NA,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
bba1ddca-689a-4809-a7c8-1d758aac47c5,D17,TECR,TECR.AOS.aquatic.plant.transect.06,4,2019-09-23T21:44:00Z,TECR.20190923,TECR.20190923.AP5.T06,NA,NA,NA,NA,NA,N,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,(L.) Dumort.,cf. genus,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
dfbf0963-dfb3-46dd-b3da-987ddddab9ca,D17,TECR,TECR.AOS.aquatic.plant.transect.06,19,2019-09-23T21:44:00Z,TECR.20190923,TECR.20190923.AP17.T06,NA,NA,NA,NA,NA,N,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,Sull. & Lesq.,NA,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
551f6be3-f4d5-48f4-b7d7-1046831a1b0c,D17,TECR,TECR.AOS.aquatic.plant.transect.06,4,2019-09-23T21:44:00Z,TECR.20190923,TECR.20190923.AP4.T06,NA,NA,NA,NA,NA,N,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,Sull. & Lesq.,NA,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
111318b8-e177-4154-bba8-ff318819d0da,D17,TECR,TECR.AOS.aquatic.plant.transect.06,15,2019-09-23T21:44:00Z,TECR.20190923,TECR.20190923.AP14.T06,NA,NA,NA,NA,NA,N,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,(L.) Dumort.,cf. genus,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
2f30fc7c-4125-493d-bb9c-7ba7adf73d0d,D17,TECR,TECR.AOS.aquatic.plant.transect.07,11,2019-09-23T22:30:00Z,TECR.20190923,TECR.20190923.AP8.T07,NA,NA,NA,NA,NA,N,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,(L.) Dumort.,cf. genus,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
e22f3bf6-6878-43d5-a787-97005351957b,D17,TECR,TECR.AOS.aquatic.plant.transect.07,4,2019-09-23T22:30:00Z,TECR.20190923,TECR.20190923.SCUN6.T7,A00000148641,NA,NA,NA,NA,Y,plant,emergent,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,(L.) Dumort.,cf. genus,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
f122613b-e9fa-43ea-9099-156385f31739,D17,TECR,TECR.AOS.aquatic.plant.transect.07,8,2019-09-23T22:30:00Z,TECR.20190923,TECR.20190923.AP6.T07,NA,NA,NA,NA,NA,N,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,(L.) Dumort.,cf. genus,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
01c81d76-1f38-4346-8b17-8721dfc7d417,D17,TECR,TECR.AOS.aquatic.plant.transect.07,9,2019-09-23T22:30:00Z,TECR.20190923,TECR.20190923.AP7.T07,NA,NA,NA,NA,NA,N,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,(L.) Dumort.,cf. genus,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
1ee6ecda-98a4-4c14-9f8d-47371fb90e7b,D17,TECR,TECR.AOS.aquatic.plant.transect.07,5,2019-09-23T22:30:00Z,TECR.20190923,TECR.20190923.AP3.T07,NA,NA,NA,NA,NA,N,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,(L.) Dumort.,cf. genus,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
ff93cbc6-c52e-4131-8ec8-0ebe87eff4ce,D17,TECR,TECR.AOS.aquatic.plant.transect.07,2,2019-09-23T22:30:00Z,TECR.20190923,TECR.20190923.AP1.T07,NA,NA,NA,NA,NA,N,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,(L.) Corda,NA,"Doyle, W. T. and Stotler, R. E. 2006. Contributions toward a Bryoflora of California III. Keys and Annotated Species Catalogue for Liverworts and Hornworts. Madrono 53 (2) 89-197.",species,NA,"David Kofranek Botany, LLC",2020-05-15T19:00:00Z,dedf90bd-7c29-440b-bc69-07ad161b5f38,NA,20260113T222757Z,RELEASE-2026
12819a74-444f-4aa1-a2f9-b418febb990c,D17,TECR,TECR.AOS.aquatic.plant.transect.07,12,2019-09-23T22:30:00Z,TECR.20190923,TECR.20190923.AP9.T07,NA,NA,NA,NA,NA,N,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,(L.) Dumort.,cf. genus,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
85c42246-3386-4528-a424-295e1f8f1248,D17,TECR,TECR.AOS.aquatic.plant.transect.07,13,2019-09-23T22:30:00Z,TECR.20190923,TECR.20190923.AP10.T07,NA,NA,NA,NA,NA,N,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,(L.) Corda,NA,"Doyle, W. T. and Stotler, R. E. 2006. Contributions toward a Bryoflora of California III. Keys and Annotated Species Catalogue for Liverworts and Hornworts. Madrono 53 (2) 89-197.",species,NA,"David Kofranek Botany, LLC",2020-05-15T19:00:00Z,ae6ca625-eb0c-443c-8d6d-f239e3b96398,NA,20260113T222757Z,RELEASE-2026
451f022b-00db-41ab-a671-d3815aeafe63,D17,TECR,TECR.AOS.aquatic.plant.transect.07,6,2019-09-23T22:30:00Z,TECR.20190923,TECR.20190923.AP4.T07,NA,NA,NA,NA,NA,N,plant,emergent,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,(L.) Dumort.,cf. genus,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
acea57e6-9ad8-4bc3-8c98-66181c8a18a2,D17,TECR,TECR.AOS.aquatic.plant.transect.07,7,2019-09-23T22:30:00Z,TECR.20190923,TECR.20190923.AP5.T07,NA,NA,NA,NA,NA,N,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,(L.) Dumort.,cf. genus,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
95a12ab4-11dc-4394-a21e-7721fca7f1a5,D17,TECR,TECR.AOS.aquatic.plant.transect.08,8,2019-09-23T22:46:00Z,TECR.20190923,TECR.20190923.AP2.T08,NA,NA,NA,NA,NA,N,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,(L.) Dumort.,cf. genus,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
2e7cdff2-1c9c-4536-b318-3610054b256e,D17,TECR,TECR.AOS.aquatic.plant.transect.08,10,2019-09-23T22:46:00Z,TECR.20190923,TECR.20190923.AP4.T08,NA,NA,NA,NA,NA,N,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,(L.) Dumort.,cf. genus,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
16b23b3e-eec9-445f-a148-b82e18ef56f8,D17,TECR,TECR.AOS.aquatic.plant.transect.08,9,2019-09-23T22:46:00Z,TECR.20190923,TECR.20190923.AP3.T08,NA,NA,NA,NA,NA,N,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,(L.) Dumort.,cf. genus,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
9010459b-321a-4553-a168-d33aa6b8c127,D17,TECR,TECR.AOS.aquatic.plant.transect.08,13,2019-09-23T22:46:00Z,TECR.20190923,TECR.20190923.AP5.T08,NA,NA,NA,NA,NA,N,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,(L.) Dumort.,cf. genus,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
73361e53-000b-453b-94cc-4c5074c0e43a,D17,TECR,TECR.AOS.aquatic.plant.transect.08,6,2019-09-23T22:46:00Z,TECR.20190923,TECR.20190923.AP1.T08,NA,NA,NA,NA,NA,N,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,(L.) Dumort.,cf. genus,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
bcd7c207-2231-493f-9f4e-d1cb263c1640,D17,TECR,TECR.AOS.aquatic.plant.transect.08,14,2019-09-23T22:46:00Z,TECR.20190923,TECR.20190923.AP6.T08,NA,NA,NA,NA,NA,N,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,Sull. & Lesq.,NA,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
b0bc58f9-35fc-4349-804b-5aa151cc7b29,D17,TECR,TECR.AOS.aquatic.plant.transect.09,14,2019-09-23T23:09:00Z,TECR.20190923,TECR.20190923.AP6.T09,NA,NA,NA,NA,NA,N,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,(L.) Dumort.,cf. genus,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
2794f18e-64cb-44d9-8c57-2bc206cd05ec,D17,TECR,TECR.AOS.aquatic.plant.transect.09,14,2019-09-23T23:09:00Z,TECR.20190923,TECR.20190923.AP7.T09,NA,NA,NA,NA,NA,N,plant,submerged,BRFR70,Brachythecium frigidum (Müll. Hal.) Besch.,NA,NA,NA,NA,Bryopsida,Hypnales,Brachytheciaceae,Brachythecium,NA,frigidum,NA,NA,NA,(Müll. Hal.) Besch.,cf. genus,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
86812743-4862-4de1-947b-cbd2f7e5459f,D17,TECR,TECR.AOS.aquatic.plant.transect.09,13,2019-09-23T23:09:00Z,TECR.20190923,TECR.20190923.AP5.T09,NA,NA,NA,NA,NA,N,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,Sull. & Lesq.,NA,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
d025532c-abd4-4556-af80-9ad4624eb710,D17,TECR,TECR.AOS.aquatic.plant.transect.09,10,2019-09-23T23:09:00Z,TECR.20190923,TECR.20190923.AP4.T09,NA,NA,NA,NA,NA,N,plant,submerged,BRFR70,Brachythecium frigidum (Müll. Hal.) Besch.,NA,NA,NA,NA,Bryopsida,Hypnales,Brachytheciaceae,Brachythecium,NA,frigidum,NA,NA,NA,(Müll. Hal.) Besch.,cf. genus,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
e174c1e5-f09f-45ed-9bbc-6dc1a129e479,D17,TECR,TECR.AOS.aquatic.plant.transect.09,17,2019-09-23T23:09:00Z,TECR.20190923,TECR.20190923.AP8.T09,NA,NA,NA,NA,NA,N,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,Sull. & Lesq.,NA,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
92109336-6c69-471a-9f1c-d72d32289562,D17,TECR,TECR.AOS.aquatic.plant.transect.09,10,2019-09-23T23:09:00Z,TECR.20190923,TECR.20190923.AP3.T09,NA,NA,NA,NA,NA,N,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,(L.) Corda,NA,"Doyle, W. T. and Stotler, R. E. 2006. Contributions toward a Bryoflora of California III. Keys and Annotated Species Catalogue for Liverworts and Hornworts. Madrono 53 (2) 89-197.",species,NA,"David Kofranek Botany, LLC",2020-05-15T19:00:00Z,6eb5232c-44d1-4fe8-ba29-1bd7aafd13a0,NA,20260113T222757Z,RELEASE-2026
ce4d3299-3515-49b3-82cc-aa52b0c111d8,D17,TECR,TECR.AOS.aquatic.plant.transect.09,9,2019-09-23T23:09:00Z,TECR.20190923,TECR.20190923.AP1.T09,NA,NA,NA,NA,NA,N,plant,submerged,KINDBERGIASP,Kindbergia sp.,NA,NA,NA,NA,NA,NA,NA,Kindbergia,NA,sp.,NA,NA,NA,NA,cf. genus,NA,genus,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
45687a18-bf9e-4165-abcc-795cfde616c7,D17,TECR,TECR.AOS.aquatic.plant.transect.09,9,2019-09-23T23:09:00Z,TECR.20190923,TECR.20190923.AP2.T09,NA,NA,NA,NA,NA,N,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,Sull. & Lesq.,NA,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
50dc7c11-6d59-4768-ad83-ac2faec5ae06,D17,TECR,TECR.AOS.aquatic.plant.transect.10,13,2019-09-23T23:46:00Z,TECR.20190923,TECR.20190923.AP6.T10,NA,NA,NA,NA,NA,N,plant,submerged,BRFR70,Brachythecium frigidum (Müll. Hal.) Besch.,NA,NA,NA,NA,Bryopsida,Hypnales,Brachytheciaceae,Brachythecium,NA,frigidum,NA,NA,NA,(Müll. Hal.) Besch.,cf. genus,NA,species,NA,NA,NA,NA,NA,20260113T222757Z,RELEASE-2026
